Estado,Nombre de Estado,Numero de Caso,Peatones,Personas _no_vehiculos,Vehiculos automotores,Vehiculos estacionados,Condado,Nombre Condado,Ciudad,Nombre Ciudad,Mes,Nombre Mes,Dia,Año,Hora,Minuto,Calle,Ruta,Nombre Ruta,Rural o Urbanoo,Sistema Funcional,Dueño Calle,Sistema Nacional Carreteras,Jurisdiccion Especial,Milla,Latitud,Longitud,Causa del Accidente,Tipo de Accidente,Tipo Interseccion,Columna1,Lugar en la calle,Zona de Trabajo,Luz,Clima,Autobus Escolar,Cruce de Trenes,Hora Notificacion,Minuto Notificacion,Hora Llegada,Minuto Llegada,Decesos,Fecha,PersonaVehiculo
27,Minnesota,270286,0,0,2,0,67,KANDIYOHI (67),0,NO APLICA,9,Septiembre,24,2022,16,32,SR-7,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,1204,44.93583611,-94.77825278,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Nublado,No,NO APLICA,16,29,16,39,3,24/09/2022,3
27,Minnesota,270287,0,0,1,0,105,NOBLES (105),0,NO APLICA,9,Septiembre,25,2022,10,27,140TH ST,5,Calle Local - Pueblo,Rural,Local,Town or Township Highway Agency,0,Sin jurisdiccion especial,47,43.7906,-95.53924167,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,10,27,10,44,1,25/09/2022,1
27,Minnesota,270288,0,0,2,0,173,YELLOW MEDICINE (173),0,NO APLICA,9,Septiembre,23,2022,19,36,US-75,2,US Highway,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,848,44.68234167,-96.27680556,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Atardecer,lluvia,No,NO APLICA,19,36,19,41,1,23/09/2022,3
27,Minnesota,270289,0,0,2,0,131,RICE (131),5270,NORTHFIELD,9,Septiembre,26,2022,9,49,SR-3,3,Highway estatal,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,109,44.43528889,-93.18723611,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Mantenimiento,Dia total,Despejado,No,NO APLICA,9,49,9,50,1,26/09/2022,2
27,Minnesota,270290,0,0,1,0,53,HENNEPIN (53),2750,GOLDEN VALLEY,9,Septiembre,27,2022,12,2,I-394,1,Interestatal,Urbano,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,58,44.97059444,-93.341975,Barrera de Trafico de Concreto,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,En el medio,Ninguna,Dia total,Despejado,No,NO APLICA,12,99,12,10,1,27/09/2022,1
27,Minnesota,270291,0,0,2,0,53,HENNEPIN (53),5732,PLYMOUTH,8,Agosto,26,2022,11,30,CR-9 ROCKFORD RD,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,38,45.03319722,-93.42080278,Vehiculo en movimiento,Frente a frente,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,26/08/2022,2
27,Minnesota,270292,0,0,2,0,171,WRIGHT (171),0,NO APLICA,9,Septiembre,26,2022,14,33,CR-10,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,30,45.02184722,-93.93054444,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,14,35,14,46,1,26/09/2022,3
27,Minnesota,270293,1,1,1,0,143,SIBLEY (143),230,ARLINGTON,9,Septiembre,17,2022,21,59,SR-5,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,84,44.611525,-94.08138889,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Nublado,No,NO APLICA,21,59,22,14,1,17/09/2022,6
27,Minnesota,270294,0,0,1,0,63,JACKSON (63),0,NO APLICA,9,Septiembre,26,2022,16,4,I-90,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,556,43.63748611,-95.35768611,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,En el medio,Ninguna,Dia total,Despejado,No,NO APLICA,16,4,16,20,1,26/09/2022,1
27,Minnesota,270296,0,0,2,0,123,RAMSEY (123),6330,ST. PAUL,10,Octubre,3,2022,10,25,CR-30,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,34,44.99193333,-93.13789722,Vehiculo en movimiento,Frente a Detrás,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,10,30,10,40,1,03/10/2022,2
27,Minnesota,270297,0,0,2,0,141,SHERBURNE (141),0,NO APLICA,10,Octubre,4,2022,20,8,US-10,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,1849,45.50843333,-94.07067778,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,20,8,20,23,1,04/10/2022,3
27,Minnesota,270298,0,0,2,0,13,BLUE EARTH (13),0,NO APLICA,9,Septiembre,12,2022,16,43,US-USTH 14,2,US Highway,Urbano,Arterial Principal -Freeway o ExpressWay,State Highway Agency,1,Sin jurisdiccion especial,1378,44.16316389,-93.86777778,Vehiculo en movimiento,Angulo,Other Intersection Type,Otro tipo de interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,16,43,16,51,1,12/09/2022,2
27,Minnesota,270299,0,0,2,0,37,DAKOTA (37),956,BURNSVILLE,10,Octubre,6,2022,20,23,CR-42,4,Calle del Condado,Urbano,Arteria Principal,County Highway Agency,1,Sin jurisdiccion especial,40,44.73327778,-93.25341944,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,20,24,20,27,1,06/10/2022,3
27,Minnesota,270300,0,0,3,0,49,GOODHUE (49),5840,RED WING,9,Septiembre,27,2022,14,5,US-61,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,913,44.56332778,-92.562975,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,14,5,14,7,1,27/09/2022,4
27,Minnesota,270302,1,1,1,0,21,CASS (21),1100,CASS LAKE,10,Octubre,7,2022,7,5,US-2,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,1302,47.38285,-94.61186111,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Oscuro con iluminacion,Nublado,No,NO APLICA,7,5,99,99,1,07/10/2022,1
27,Minnesota,270303,0,0,2,0,123,RAMSEY (123),6330,ST. PAUL,10,Octubre,7,2022,19,11,CR-65 N WHITE BEAR AVE,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,2,44.97343889,-93.025375,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Atardecer,Despejado,No,NO APLICA,19,17,19,21,1,07/10/2022,4
27,Minnesota,270304,0,0,1,0,95,MILLE LACS (95),0,NO APLICA,10,Octubre,8,2022,0,58,60TH AVE,5,Calle Local - Pueblo,Rural,Local,Town or Township Highway Agency,0,Sin jurisdiccion especial,24,46.06870278,-93.53640833,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,0,58,1,11,1,08/10/2022,1
27,Minnesota,270305,0,0,1,0,37,DAKOTA (37),0,NO APLICA,10,Octubre,10,2022,19,6,CR-54 RAVENNA TRL,4,Calle del Condado,Rural,Colector Mayor,County Highway Agency,0,Sin jurisdiccion especial,33,44.71042222,-92.77185278,Animal vivo,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,19,7,19,18,1,10/10/2022,2
27,Minnesota,270306,0,0,1,0,59,ISANTI (59),9997,Other,10,Octubre,11,2022,22,40,CR-23 249TH AVE NW,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,3,45.42079167,-93.32127222,Poste de Señal de trafico,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,lluvia,No,NO APLICA,22,40,22,49,1,11/10/2022,1
27,Minnesota,270307,0,0,1,0,53,HENNEPIN (53),0,NO APLICA,10,Octubre,12,2022,18,13,SR-5,3,Highway estatal,Urbano,Arterial Principal -Freeway o ExpressWay,State Highway Agency,1,Sin jurisdiccion especial,627,44.87079167,-93.19842778,Poste de Señal de trafico,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Nublado,No,NO APLICA,18,15,18,28,1,12/10/2022,1
27,Minnesota,270308,0,0,2,0,137,ST LOUIS (137),0,NO APLICA,10,Octubre,11,2022,8,24,SR-37,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,108,47.400875,-92.71766944,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Nublado,No,NO APLICA,8,24,8,35,1,11/10/2022,3
27,Minnesota,270309,0,0,2,0,85,MCLEOD (85),0,NO APLICA,10,Octubre,3,2022,4,13,US-212,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,1180,44.74981389,-94.17914722,Vehiculo en movimiento,Otro,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Nublado,No,NO APLICA,4,13,4,17,1,03/10/2022,1
27,Minnesota,270310,0,0,2,0,117,PIPESTONE (117),0,NO APLICA,10,Octubre,13,2022,6,45,SR-30,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,150,43.99380278,-96.16588333,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,6,53,7,2,1,13/10/2022,2
27,Minnesota,270311,0,0,2,0,59,ISANTI (59),1020,CAMBRIDGE,10,Octubre,11,2022,11,8,SR-65,3,Highway estatal,Rural,Colector Mayor,State Highway Agency,0,Sin jurisdiccion especial,2706,45.53648889,-93.22914722,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,11,8,11,11,1,11/10/2022,3
27,Minnesota,270312,0,0,1,0,115,PINE (115),0,NO APLICA,10,Octubre,15,2022,1,49,CR-7,4,Calle del Condado,Rural,Colector Mayor,County Highway Agency,0,Sin jurisdiccion especial,92,45.81813333,-92.99161111,Zanja,El primer evento no fue una colision con un vehiculo automotor en transporte,T-Intersection,Interseccion de T,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,1,54,2,0,2,15/10/2022,4
27,Minnesota,270313,1,1,1,0,37,DAKOTA (37),3990,LAKEVILLE,8,Agosto,29,2022,19,20,175TH ST W,6,Calle Local Municipalidad,Urbano,Colector Mayor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,21,44.69576111,-93.24011944,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,19,20,19,25,1,29/08/2022,2
27,Minnesota,270314,0,0,3,0,139,SCOTT (139),0,NO APLICA,10,Octubre,17,2022,18,5,SR-19,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,1552,44.54379444,-93.49759167,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,18,5,18,25,2,17/10/2022,3
27,Minnesota,270315,0,0,1,0,123,RAMSEY (123),6330,ST. PAUL,6,Junio,27,2022,23,59,CR-31 E MARYLAND AVE,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,38,44.97696389,-93.09099444,Poste de Señal de trafico,El primer evento no fue una colision con un vehiculo automotor en transporte,Four-Way Intersection,Interseccion de 4 direcciones,En el medio,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,0,0,0,1,1,27/06/2022,1
27,Minnesota,270316,0,0,1,0,37,DAKOTA (37),3490,INVER GROVE HEIGHTS,5,Mayo,6,2022,18,7,SR-3 ROBERT TR S,3,Highway estatal,Urbano,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,380,44.80794444,-93.10591667,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,18,8,18,20,1,06/05/2022,1
27,Minnesota,270317,0,0,1,0,59,ISANTI (59),1020,CAMBRIDGE,8,Agosto,20,2022,23,40,DELLWOOD ST S,6,Calle Local Municipalidad,Urbano,Colector Mayor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,7,45.56259722,-93.22912778,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,20/08/2022,2
27,Minnesota,270318,0,0,1,0,53,HENNEPIN (53),4760,MINNEAPOLIS,10,Octubre,21,2022,4,11,I-35W,1,Interestatal,Urbano,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,196,44.9925,-93.23683889,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,4,12,4,17,1,21/10/2022,2
27,Minnesota,270319,0,0,1,0,59,ISANTI (59),0,NO APLICA,8,Agosto,13,2022,16,25,CR-5,4,Calle del Condado,Rural,Colector Mayor,County Highway Agency,0,Sin jurisdiccion especial,1,45.53733333,-93.50789444,Animal vivo,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,16,25,16,30,1,13/08/2022,1
27,Minnesota,270320,1,1,1,0,131,RICE (131),5270,NORTHFIELD,8,Agosto,2,2022,17,51,JEFFERSON PKWY,6,Calle Local Municipalidad,Urbano,Arteria Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,11,44.43974722,-93.15736944,Ciclista,El primer evento no fue una colision con un vehiculo automotor en transporte,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,17,51,17,56,1,02/08/2022,1
27,Minnesota,270321,0,0,1,0,163,WASHINGTON (163),1517,COTTAGE GROVE,10,Octubre,21,2022,1,7,E POINT DOUGLAS RD S,6,Calle Local Municipalidad,Urbano,Local,City or Municipal Highway Agency,0,Sin jurisdiccion especial,16,44.81730556,-92.93580556,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,1,7,1,14,1,21/10/2022,2
27,Minnesota,270322,0,0,1,0,171,WRIGHT (171),0,NO APLICA,10,Octubre,22,2022,1,10,NEVENS AVE NW,5,Calle Local - Pueblo,Rural,Local,Town or Township Highway Agency,0,Sin jurisdiccion especial,4,45.26569722,-94.15583333,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,1,12,1,30,1,22/10/2022,4
27,Minnesota,270323,0,0,1,0,81,LINCOLN (81),0,NO APLICA,10,Octubre,22,2022,7,33,CR-10,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,4,44.24068611,-96.44385833,Zanja,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,7,33,7,52,1,22/10/2022,1
27,Minnesota,270324,0,0,1,0,37,DAKOTA (37),956,BURNSVILLE,10,Octubre,23,2022,16,30,I-35W,1,Interestatal,Urbano,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,18,44.75260278,-93.28675,Poste o otros soportes,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,18,30,99,99,1,23/10/2022,1
27,Minnesota,270325,1,1,1,0,139,SCOTT (139),6510,SHAKOPEE,10,Octubre,23,2022,21,10,CR-17 MARSCHALL RD,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,82,44.78195,-93.50548333,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,21,10,21,15,1,23/10/2022,2
27,Minnesota,270326,1,1,1,0,123,RAMSEY (123),6330,ST. PAUL,2,Febrero,20,2022,18,20,CR-46,4,Calle del Condado,Urbano,Local,County Highway Agency,0,Sin jurisdiccion especial,39,44.95354722,-93.18741667,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,18,24,18,26,1,20/02/2022,1
27,Minnesota,270327,0,0,2,0,43,FARIBAULT (43),0,NO APLICA,9,Septiembre,27,2022,17,50,SR-22,3,Highway estatal,Rural,Colector Mayor,State Highway Agency,0,Sin jurisdiccion especial,82,43.61308056,-93.70810556,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,19,38,19,56,1,27/09/2022,4
27,Minnesota,270328,1,1,1,0,53,HENNEPIN (53),4760,MINNEAPOLIS,10,Octubre,19,2022,23,28,CR-81 W BROADWAY AVE,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,11,44.99972778,-93.30306389,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,23,29,23,35,1,19/10/2022,1
27,Minnesota,270329,0,0,1,0,35,CROW WING (35),9997,Other,5,Mayo,5,2022,13,51,CR-11,4,Calle del Condado,Rural,Colector Mayor,County Highway Agency,0,Sin jurisdiccion especial,87,46.61680833,-94.16123056,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,13,52,13,58,1,05/05/2022,1
27,Minnesota,270330,0,0,1,0,61,ITASCA (61),0,NO APLICA,10,Octubre,17,2022,9,11,CR-53,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,31,47.56948611,-93.31856944,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Nublado,No,NO APLICA,9,14,9,25,1,17/10/2022,1
27,Minnesota,270331,0,0,1,0,53,HENNEPIN (53),5910,RICHFIELD,10,Octubre,22,2022,15,58,CR-53 W 66TH ST,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,20,44.88308333,-93.2894,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,15,59,16,5,1,22/10/2022,1
27,Minnesota,270332,1,1,1,0,49,GOODHUE (49),5840,RED WING,10,Octubre,23,2022,14,12,W 3RD ST,6,Calle Local Municipalidad,Urbano,Colector Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,2,44.56467778,-92.53476667,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,14,12,14,14,1,23/10/2022,1
27,Minnesota,270333,0,0,2,0,123,RAMSEY (123),6330,ST. PAUL,8,Agosto,7,2022,0,40,CR-35,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,27,44.948525,-93.14671111,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Oscuro con iluminacion,Nublado,No,NO APLICA,0,40,99,99,1,07/08/2022,3
27,Minnesota,270334,1,1,1,0,53,HENNEPIN (53),820,BROOKLYN CENTER,9,Septiembre,19,2022,21,59,DUPONT AVE N,6,Calle Local Municipalidad,Urbano,Local,City or Municipal Highway Agency,0,Sin jurisdiccion especial,17,45.07631944,-93.29468889,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not Reported,No reportado,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,21,59,22,3,1,19/09/2022,1
27,Minnesota,270335,0,0,2,0,111,OTTER TAIL (111),5610,PERHAM,10,Octubre,19,2022,20,36,CR-80 W MAIN ST,4,Calle del Condado,Rural,Colector Mayor,County Highway Agency,0,Sin jurisdiccion especial,32,46.60355833,-95.58874722,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,20,36,20,42,1,19/10/2022,2
27,Minnesota,270336,0,0,2,0,53,HENNEPIN (53),821,BROOKLYN PARK,4,Abril,27,2022,10,55,CR-109 85TH AVE N,4,Calle del Condado,Urbano,Arteria Menor,County Highway Agency,0,Sin jurisdiccion especial,54,45.10890833,-93.35225,Vehiculo en movimiento,Angulo,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,10,55,11,0,1,27/04/2022,3
27,Minnesota,270337,0,0,3,2,37,DAKOTA (37),3490,INVER GROVE HEIGHTS,7,Julio,16,2022,16,58,CARMEN AVE,6,Calle Local Municipalidad,Urbano,Local,City or Municipal Highway Agency,0,Sin jurisdiccion especial,17,44.86001667,-93.04123889,Vehiculo Aparcado,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,En estacionamiento,Ninguna,Dia total,Despejado,No,NO APLICA,16,58,17,7,1,16/07/2022,2
